Chapter	FA Number	Functional Area	VARF Code	Legacy Code
104	16	SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) COMMON AREA	SCI/D CENTER ACUTE CARE PATIENT CARE UNIT (AC-PCU) COMMON AREA	EQUIP_FA
104	17	SCI/D CENTER EDUCATION AREA	SCI/D CENTER EDUCATION AREA	EQUIP_FA
104	18	SCI/D CENTER LONG TERM CARE HOME (LTC-H) RECEPTION AREA	SCI/D CENTER LONG TERM CARE HOME (LTC-H) RECEPTION AREA	EQUIP_FA
104	19	SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA	SCI/D CENTER LONG TERM CARE HOME (LTC-H) RESIDENT AREA	EQUIP_FA
104	20	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) RESIDENT AREA	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) RESIDENT AREA	EQUIP_FA
104	21	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) STAFF AND ADMINISTRATIVE AREA	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
104	22	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) SUPPORT AREA	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER (LTC-NC) SUPPORT AREA	EQUIP_FA
104	23	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER ACTIVITIES OF DAILY LIVING (LTC-NC-ADL) AREA	SCI/D CENTER LONG TERM CARE NEIGHBORHOOD CENTER ACTIVITIES OF DAILY LIVING (LTC-NC-ADL) AREA	EQUIP_FA
104	24	SCI/D CENTER OUTPATIENT ACTIVITIES OF DAILY LIVING (OP-ADL) AREA	SCI/D CENTER OUTPATIENT ACTIVITIES OF DAILY LIVING (OP-ADL) AREA	EQUIP_FA
104	25	SCI/D CENTER OUTPATIENT HOME CARE (OP-HC) AREA	SCI/D CENTER OUTPATIENT HOME CARE (OP-HC) AREA	EQUIP_FA
104	26	SCI/D CENTER RESEARCH AREA	SCI/D CENTER RESEARCH AREA	EQUIP_FA
104	27	SCI/D CENTER SUPPORT AREA	SCI/D CENTER SUPPORT AREA	EQUIP_FA
202	1	Reception Area	SC251	NSTA1
202	1	Reception Area	TLTU1	TLTU1
202	1	Reception Area	WROC1	WROC1
202	2	Patient Area	OPMH1	OPMH1
202	2	Patient Area	SV422	OFDC2
202	2	Patient Area	SV648	SRS01
202	2	Patient Area	TLTU1	TLTU1
202	3	Staff and Administrative Area	SC648	CRA01
202	3	Staff and Administrative Area	SS205	OFA09
202	3	Staff and Administrative Area	SS218	OFA07
202	3	Staff and Administrative Area	SS262	SL001
202	3	Staff and Administrative Area	SS282	LR001
202	3	Staff and Administrative Area	TLTU1	TLTU1
202	4	Education Area	OPT16	CRA02
202	4	Education Area	SL002	SL002
204	1	Reception Area	RECP1	RECP1
204	1	Reception Area	SB003	WRC01
204	1	Reception Area	TLTU1	TLTU1
204	2	Audiology Clinic Patient Area	BHER1	BHER1
204	2	Audiology Clinic Patient Area	CAS16	EXAU1
204	2	Audiology Clinic Patient Area	CAS94	HAFR1
204	2	Audiology Clinic Patient Area	EXEN1	EXEN1
204	2	Audiology Clinic Patient Area	HATL1	HATL1
204	2	Audiology Clinic Patient Area	OCB31	EXRG3
204	2	Audiology Clinic Patient Area	OPAE1	OPAE1
204	2	Audiology Clinic Patient Area	OPMH1	OPMH1
204	2	Audiology Clinic Patient Area	PEHS2	PEHS2
204	2	Audiology Clinic Patient Area	TLTU1	TLTU1
204	2	Audiology Clinic Patient Area	TREN2	TREN2
204	3	Speech-Language Pathology Clinic Patient Area	EXOS1	EXOS1
204	3	Speech-Language Pathology Clinic Patient Area	OCM81	OPMH3
204	3	Speech-Language Pathology Clinic Patient Area	OPMH1	OPMH1
204	3	Speech-Language Pathology Clinic Patient Area	SS212	WRCH1
204	3	Speech-Language Pathology Clinic Patient Area	SV422	OFDC2
204	3	Speech-Language Pathology Clinic Patient Area	TREN1	TREN1
204	4	Support Area	SRSE1	SRSE1
204	5	Staff and Administrative Area	SS205	OFA09
204	5	Staff and Administrative Area	SS218	OFA07
204	5	Staff and Administrative Area	SS222	SEC01
204	5	Staff and Administrative Area	SS262	SL001
204	5	Staff and Administrative Area	SS282	LR001
204	5	Staff and Administrative Area	TLTU1	TLTU1
204	6	Education Area	OPT16	CRA02
204	6	Education Area	SL002	SL002
204	1	Reception Area	AUDIOLOGY AND SPEECH LANGUAGE PATHOLOGY RECEPTION AREA	EQUIP_FA
204	2	Audiology Clinic Patient Area	AUDIOLOGY PATIENT AREA	EQUIP_FA
204	5	Staff and Administrative Area	AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY STAFF AND ADMINISTRATIVE AREA	EQUIP_FA
204	6	AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY EDUCATION AREA	AUDIOLOGY AND SPEECH-LANGUAGE PATHOLOGY EDUCATION AREA	EQUIP_FA
204	7	AUDIOLOGY SUPPORT AREA	AUDIOLOGY SUPPORT AREA	EQUIP_FA
204	8	SPEECH-LANGUAGE PATHOLOGY PATIENT AREA	SPEECH-LANGUAGE PATHOLOGY PATIENT AREA	EQUIP_FA
204	9	SPEECH-LANGUAGE PATHOLOGY SUPPORT AREA	SPEECH-LANGUAGE PATHOLOGY SUPPORT AREA	EQUIP_FA
224	1	Main Kitchen Staff and Administrative Area	COMC1	COMC1
224	1	Main Kitchen Staff and Administrative Area	SC648	CRA01
224	1	Main Kitchen Staff and Administrative Area	SS205	OFA09
224	1	Main Kitchen Staff and Administrative Area	SS218	OFA07
224	1	Main Kitchen Staff and Administrative Area	SS222	SEC01
224	1	Main Kitchen Staff and Administrative Area	SS262	SL001
224	1	Main Kitchen Staff and Administrative Area	SS282	LR001
224	1	Main Kitchen Staff and Administrative Area	SV422	OFDC2
224	1	Main Kitchen Staff and Administrative Area	TLTU1	TLTU1
224	2	Main Kitchen Receiving and Storage Area	RER01	RER01
224	2	Main Kitchen Receiving and Storage Area	SV635	MMRP1
224	2	Main Kitchen Receiving and Storage Area	SV648	SRS01
224	3	Main Kitchen Food Preparation Area	FSNP1	FSNP1
224	3	Main Kitchen Food Preparation Area	FSSC1	FSSC1
224	3	Main Kitchen Food Preparation Area	SV648	SRS01
224	3	Main Kitchen Food Preparation Area	SV653	FSTD1
224	4	Main Kitchen Patient Tray Service Area	FSCS1	FSCS1
224	4	Main Kitchen Patient Tray Service Area	SRR01	SRR01
224	4	Main Kitchen Patient Tray Service Area	SV653	FSTD1
224	5	Main Kitchen Sanitation Area	FSCS1	FSCS1
224	5	Main Kitchen Sanitation Area	SV657	FSDW1
224	5	Main Kitchen Sanitation Area	SV663	FSPW1
224	5	Main Kitchen Sanitation Area	UTR02	UTR02
224	6	Main Kitchen Support Area	CDS95	MECH1
224	6	Main Kitchen Support Area	SB287	SRHM1
224	6	Main Kitchen Support Area	SC474	UTC01
224	6	Main Kitchen Support Area	SV549	JANC1
252	1	Reception Area	RECP1	RECP1
252	1	Reception Area	SB003	WRC01
252	1	Reception Area	SC170	CLSC1
252	1	Reception Area	TLTU1	TLTU1
252	2	Patient Area	CCD26	OPPE2
252	2	Patient Area	CL221	LBRI1
252	2	Patient Area	CMP01	CMP01
252	2	Patient Area	CRT02	XTLA1
252	2	Patient Area	CRT82	XVC01
252	2	Patient Area	EXRG1	EXRG1
252	2	Patient Area	NMCR1	NMCR1
252	2	Patient Area	NMGS1	NMGS1
252	2	Patient Area	NMIR1	NMIR1
252	2	Patient Area	NMRP1	NMRP1
252	2	Patient Area	NMSS1	NMSS1
252	2	Patient Area	NMUR1	NMUR1
252	2	Patient Area	ORPP1	ORPP1
252	2	Patient Area	SB003	WRC01
252	2	Patient Area	SB138	DR001
252	2	Patient Area	SC174	PAIA1
252	2	Patient Area	TLTU1	TLTU1
252	2	Patient Area	XDBD1	XDBD1
252	2	Patient Area	XMRC2	XMRC2
252	3	Support Area	CRT34	XTLB1
252	3	Support Area	CRT48	XFSA1
252	3	Support Area	CRT82	XVC01
252	3	Support Area	LLCL1	LLCL1
252	3	Support Area	NMDC1	NMDC1
252	3	Support Area	RCAO1	RCAO1
252	3	Support Area	SB261	SRLW2
252	3	Support Area	SB737	UCCL1
252	3	Support Area	SB743	USCL1
252	3	Support Area	SC099	XRM01
252	3	Support Area	SRR02	SRR02
252	3	Support Area	SS212	WRCH1
252	3	Support Area	SV549	JANC1
252	3	Support Area	XFDS1	XFDS1
252	4	Staff and Administrative Area	OPT17	WRTM2
252	4	Staff and Administrative Area	RECP3	RECP3
252	4	Staff and Administrative Area	SS205	OFA09
252	4	Staff and Administrative Area	SS218	OFA07
252	4	Staff and Administrative Area	SS262	SL001
252	4	Staff and Administrative Area	SS282	LR001
252	4	Staff and Administrative Area	TLTU1	TLTU1
252	5	Education Area	SS218	OFA07
260	1	Reception Area	SB003	WRC01
260	1	Reception Area	SC251	NSTA1
260	1	Reception Area	TLTU1	TLTU1
260	2	Patient Area [67]	OCB31	EXRG3
260	2	Patient Area [67]	OCM81	OPMH3
260	2	Patient Area [67]	OPMH1	OPMH1
260	2	Patient Area [67]	SC399	CMP02
260	2	Patient Area [67]	TLTU1	TLTU1
260	2	Patient Area [67]	TRGM1	TRGM1
260	3	Staff and Administrative Area	OFDC1	OFDC1
260	3	Staff and Administrative Area	SS205	OFA09
260	3	Staff and Administrative Area	SS218	OFA07
260	3	Staff and Administrative Area	SS262	SL001
260	3	Staff and Administrative Area	SS282	LR001
260	3	Staff and Administrative Area	TLTU1	TLTU1
260	4	Education Area	OPT16	CRA02
260	4	Education Area	SL002	SL002
261	1	Reception Area	SB003	WRC01
261	1	Reception Area	SC251	NSTA1
261	1	Reception Area	TLTU1	TLTU1
261	2	Patient Area	OCB31	EXRG3
261	2	Patient Area	OCM81	OPMH3
261	2	Patient Area	OPMH1	OPMH1
261	2	Patient Area	OTGC1	OTGC1
261	2	Patient Area	RSH62	DAYR1
261	2	Patient Area	SC164	IPK01
261	2	Patient Area	SC399	CMP02
261	2	Patient Area	SRE01	SRE01
261	2	Patient Area	SS262	SL001
261	2	Patient Area	SV648	SRS01
261	2	Patient Area	TLTU1	TLTU1
261	2	Patient Area	TRGM1	TRGM1
261	3	Staff and Administrative Area	OFDC1	OFDC1
261	3	Staff and Administrative Area	SS205	OFA09
261	3	Staff and Administrative Area	SS218	OFA07
261	3	Staff and Administrative Area	SS262	SL001
261	3	Staff and Administrative Area	SS282	LR001
261	3	Staff and Administrative Area	TLTU1	TLTU1
261	4	Education Area	OPT16	CRA02
261	4	Education Area	SL002	SL002
262	1	Reception Area	RECP3	RECP3
262	1	Reception Area	SB003	WRC01
262	1	Reception Area	SB202	TLTF1
262	1	Reception Area	SB203	TLTM1
262	1	Reception Area	SC170	CLSC1
262	1	Reception Area	SC648	CRA01
262	2	(MAS) Reception / Central Control and Processing Unit Area	BX001	BX001
262	2	(MAS) Reception / Central Control and Processing Unit Area	RECP1	RECP1
262	2	(MAS) Reception / Central Control and Processing Unit Area	SB262	SRLW1
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS203	OFA04
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS205	OFA09
262	2	(MAS) Reception / Central Control and Processing Unit Area	SS218	OFA07
262	3	Examination / Treatment Module: General Patient Area	CCD01	OPEC1
262	3	Examination / Treatment Module: General Patient Area	CL821	LBVP1
262	3	Examination / Treatment Module: General Patient Area	EXRG4	EXRG4
262	3	Examination / Treatment Module: General Patient Area	EXRG6	EXRG6
262	3	Examination / Treatment Module: General Patient Area	EXRG8	EXRG8
262	3	Examination / Treatment Module: General Patient Area	MEDP1	MEDP1
262	3	Examination / Treatment Module: General Patient Area	NSTA4	NSTA4
262	3	Examination / Treatment Module: General Patient Area	OCB31	EXRG3
262	3	Examination / Treatment Module: General Patient Area	OPIR1	OPIR1
262	3	Examination / Treatment Module: General Patient Area	PEHS1	PEHS1
262	3	Examination / Treatment Module: General Patient Area	PEHS4	PEHS4
262	3	Examination / Treatment Module: General Patient Area	RECP1	RECP1
262	3	Examination / Treatment Module: General Patient Area	SB003	WRC01
262	3	Examination / Treatment Module: General Patient Area	SB202	TLTF1
262	3	Examination / Treatment Module: General Patient Area	SB203	TLTM1
262	3	Examination / Treatment Module: General Patient Area	SB737	UCCL1
262	3	Examination / Treatment Module: General Patient Area	SB743	USCL1
262	3	Examination / Treatment Module: General Patient Area	SC148	CALC1
262	3	Examination / Treatment Module: General Patient Area	SC648	CRA01
262	3	Examination / Treatment Module: General Patient Area	SRE01	SRE01
262	3	Examination / Treatment Module: General Patient Area	SV422	OFDC2
262	3	Examination / Treatment Module: General Patient Area	TLTU1	TLTU1
262	3	Examination / Treatment Module: General Patient Area	TRGM1	TRGM1
262	4	Examination / Treatment Module Support Area	OFA01	OFA01
262	4	Examination / Treatment Module Support Area	SS203	OFA04
262	4	Examination / Treatment Module Support Area	SS205	OFA09
262	4	Examination / Treatment Module Support Area	SS218	OFA07
262	4	Examination / Treatment Module Support Area	SV549	JANC1
262	5	Examination / Treatment Module Specialty Patient Area	CGE11	TREE1
262	5	Examination / Treatment Module Specialty Patient Area	CGE41	USCL2
262	5	Examination / Treatment Module Specialty Patient Area	CL851	LBSP1
262	5	Examination / Treatment Module Specialty Patient Area	CPL41	OPRT1
262	5	Examination / Treatment Module Specialty Patient Area	CPR17	OPCR1
262	5	Examination / Treatment Module Specialty Patient Area	LBDE1	LBDE1
262	5	Examination / Treatment Module Specialty Patient Area	MEDP1	MEDP1
262	5	Examination / Treatment Module Specialty Patient Area	MRPA1	MRPA1
262	5	Examination / Treatment Module Specialty Patient Area	OCB31	EXRG3
262	5	Examination / Treatment Module Specialty Patient Area	OPCT1	OPCT1
262	5	Examination / Treatment Module Specialty Patient Area	OPCT2	OPCT2
262	5	Examination / Treatment Module Specialty Patient Area	OPDU1	OPDU1
262	5	Examination / Treatment Module Specialty Patient Area	RECP1	RECP1
262	5	Examination / Treatment Module Specialty Patient Area	SB003	WRC01
262	5	Examination / Treatment Module Specialty Patient Area	SB737	UCCL1
262	5	Examination / Treatment Module Specialty Patient Area	SC648	CRA01
262	5	Examination / Treatment Module Specialty Patient Area	SHWR1	SHWR1
262	5	Examination / Treatment Module Specialty Patient Area	SRCS1	SRCS1
262	5	Examination / Treatment Module Specialty Patient Area	SS203	OFA04
262	5	Examination / Treatment Module Specialty Patient Area	SS218	OFA07
262	5	Examination / Treatment Module Specialty Patient Area	SV422	OFDC2
262	5	Examination / Treatment Module Specialty Patient Area	TLTU1	TLTU1
262	5	Examination / Treatment Module Specialty Patient Area	TRGS1	TRGS1
262	5	Examination / Treatment Module Specialty Patient Area	TRPE1	TRPE1
262	6	Employee Health Unit Area	RSH81	EXRG0
262	6	Employee Health Unit Area	SC195	FILE1
262	6	Employee Health Unit Area	SS218	OFA07
262	7	Disposition Area	LBBV1	LBBV1
262	7	Disposition Area	SB003	WRC01
262	7	Disposition Area	SRPB2	SRPB2
262	7	Disposition Area	SS205	OFA09
262	7	Disposition Area	SS218	OFA07
262	7	Disposition Area	SV696	CASH1
262	7	Disposition Area	TLTU1	TLTU1
262	8	Hospital Based Home Care (HBHC) Area	SC648	CRA01
262	8	Hospital Based Home Care (HBHC) Area	SS218	OFA07
262	8	Hospital Based Home Care (HBHC) Area	SV422	OFDC2
262	9	Support Area	SB262	SRLW1
262	9	Support Area	SB737	UCCL1
262	9	Support Area	SB743	USCL1
262	9	Support Area	SC007	RCA01
262	9	Support Area	SRE01	SRE01
262	9	Support Area	SS272	RPR01
262	9	Support Area	SV549	JANC1
262	9	Support Area	SV648	SRS01
262	10	Staff and Administrative Area	OFDC1	OFDC1
262	10	Staff and Administrative Area	OPT17	WRTM2
262	10	Staff and Administrative Area	SC648	CRA01
262	10	Staff and Administrative Area	SS205	OFA09
262	10	Staff and Administrative Area	SS218	OFA07
262	10	Staff and Administrative Area	SS222	SEC01
262	10	Staff and Administrative Area	SS262	SL001
262	10	Staff and Administrative Area	SS282	LR001
262	10	Staff and Administrative Area	SV422	OFDC2
262	10	Staff and Administrative Area	TLTU1	TLTU1
262	11	Education Area	CL811	LIBB1
262	11	Education Area	SC648	CRA01
262	11	Education Area	SS218	OFA07
264	1	Patient Aligned Care Team (PACT) Module Calculation	SC148	CALC1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	RECP1	RECP1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	RECP4	RECP4
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SB003	WRC01
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SB086	WRF01
264	2	Patient Aligned Care Team (PACT) Module Reception Area	SC170	CLSC1
264	2	Patient Aligned Care Team (PACT) Module Reception Area	TLTU1	TLTU1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	CWV26	EXW01
264	3	Patient Aligned Care Team (PACT) Module Patient Area	CWV51	CLSC4
264	3	Patient Aligned Care Team (PACT) Module Patient Area	EXPA1	EXPA1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	PEHW1	PEHW1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	SRSE1	SRSE1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	SV422	OFDC2
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TLTB1	TLTB1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TLTU1	TLTU1
264	3	Patient Aligned Care Team (PACT) Module Patient Area	TRPR1	TRPR1
264	4	Patient Aligned Care Team (PACT) Module Support Area	IPT18	RCA02
264	4	Patient Aligned Care Team (PACT) Module Support Area	SB737	UCCL1
264	4	Patient Aligned Care Team (PACT) Module Support Area	SRE01	SRE01
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	OPT17	WRTM2
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SB208	LR004
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SC648	CRA01
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SS218	OFA07
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	SS262	SL001
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	TLTU1	TLTU1
264	5	Patient Aligned Care Team (PACT) Module Staff and Administrative Area	WKTM1	WKTM1
264	6	Patient Aligned Care Team (PACT) Module Education Area	SC571	OFA10
265	1	Lobby / Reception Area	RECP3	RECP3
265	1	Lobby / Reception Area	RECP4	RECP4
265	1	Lobby / Reception Area	RECP5	RECP5
265	1	Lobby / Reception Area	RSH02	LOB02
265	1	Lobby / Reception Area	SB086	WRF01
265	1	Lobby / Reception Area	SB159	TLTF2
265	1	Lobby / Reception Area	SB262	SRLW1
265	1	Lobby / Reception Area	SC172	CLSC2
265	1	Lobby / Reception Area	SV381	NCWD4
265	1	Lobby / Reception Area	TLTF3	TLTF3
265	1	Lobby / Reception Area	TLTM2	TLTM2
265	1	Lobby / Reception Area	TLTU1	TLTU1
265	1	Lobby / Reception Area	WRC04	WRC04
265	1	Lobby / Reception Area	WRC05	WRC05
265	1	Lobby / Reception Area	WRC06	WRC06
265	2	Patient Aligned Care Team (PACT) Clinic 1	CWV26	EXW01
265	2	Patient Aligned Care Team (PACT) Clinic 1	CWV51	CLSC4
265	2	Patient Aligned Care Team (PACT) Clinic 1	EXPA1	EXPA1
265	2	Patient Aligned Care Team (PACT) Clinic 1	OPT17	WRTM2
265	2	Patient Aligned Care Team (PACT) Clinic 1	PEHW1	PEHW1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SB202	TLTF1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SB737	UCCL1
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC007	RCA01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC066	PEHW2
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC249	WRTM3
265	2	Patient Aligned Care Team (PACT) Clinic 1	SC648	CRA01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SRE01	SRE01
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS218	OFA07
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS262	SL001
265	2	Patient Aligned Care Team (PACT) Clinic 1	SS282	LR001
265	2	Patient Aligned Care Team (PACT) Clinic 1	SV422	OFDC2
265	2	Patient Aligned Care Team (PACT) Clinic 1	SV582	RCA06
265	2	Patient Aligned Care Team (PACT) Clinic 1	TLTB1	TLTB1
265	2	Patient Aligned Care Team (PACT) Clinic 1	TLTU1	TLTU1
265	2	Patient Aligned Care Team (PACT) Clinic 1	TRPR1	TRPR1
265	2	Patient Aligned Care Team (PACT) Clinic 1	WKTM1	WKTM1
265	2	Patient Aligned Care Team (PACT) Clinic 1	WKTM3	WKTM3
265	2	Patient Aligned Care Team (PACT) Clinic 1	WRTM1	WRTM1
265	3	Patient Aligned Care Team (PACT) Clinic 2	CWV26	EXW01
265	3	Patient Aligned Care Team (PACT) Clinic 2	CWV51	CLSC4
265	3	Patient Aligned Care Team (PACT) Clinic 2	EXPA1	EXPA1
265	3	Patient Aligned Care Team (PACT) Clinic 2	OPT17	WRTM2
265	3	Patient Aligned Care Team (PACT) Clinic 2	PEHW1	PEHW1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SB202	TLTF1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SB737	UCCL1
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC007	RCA01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC066	PEHW2
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC249	WRTM3
265	3	Patient Aligned Care Team (PACT) Clinic 2	SC648	CRA01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SRE01	SRE01
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS218	OFA07
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS262	SL001
265	3	Patient Aligned Care Team (PACT) Clinic 2	SS282	LR001
265	3	Patient Aligned Care Team (PACT) Clinic 2	SV422	OFDC2
265	3	Patient Aligned Care Team (PACT) Clinic 2	SV582	RCA06
265	3	Patient Aligned Care Team (PACT) Clinic 2	TLTB1	TLTB1
265	3	Patient Aligned Care Team (PACT) Clinic 2	TLTU1	TLTU1
265	3	Patient Aligned Care Team (PACT) Clinic 2	TRPR1	TRPR1
265	3	Patient Aligned Care Team (PACT) Clinic 2	WKTM1	WKTM1
265	3	Patient Aligned Care Team (PACT) Clinic 2	WKTM3	WKTM3
265	3	Patient Aligned Care Team (PACT) Clinic 2	WRTM1	WRTM1
265	4	Patient Aligned Care Team (PACT) Clinic 3	CWV26	EXW01
265	4	Patient Aligned Care Team (PACT) Clinic 3	CWV51	CLSC4
265	4	Patient Aligned Care Team (PACT) Clinic 3	EXPA1	EXPA1
265	4	Patient Aligned Care Team (PACT) Clinic 3	OPT17	WRTM2
265	4	Patient Aligned Care Team (PACT) Clinic 3	PEHW1	PEHW1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SB202	TLTF1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SB737	UCCL1
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC007	RCA01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC066	PEHW2
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC249	WRTM3
265	4	Patient Aligned Care Team (PACT) Clinic 3	SC648	CRA01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SRE01	SRE01
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS218	OFA07
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS262	SL001
265	4	Patient Aligned Care Team (PACT) Clinic 3	SS282	LR001
265	4	Patient Aligned Care Team (PACT) Clinic 3	SV422	OFDC2
265	4	Patient Aligned Care Team (PACT) Clinic 3	SV582	RCA06
265	4	Patient Aligned Care Team (PACT) Clinic 3	TLTB1	TLTB1
265	4	Patient Aligned Care Team (PACT) Clinic 3	TLTU1	TLTU1
265	4	Patient Aligned Care Team (PACT) Clinic 3	TRPR1	TRPR1
265	4	Patient Aligned Care Team (PACT) Clinic 3	WKTM1	WKTM1
265	4	Patient Aligned Care Team (PACT) Clinic 3	WKTM3	WKTM3
265	4	Patient Aligned Care Team (PACT) Clinic 3	WRTM1	WRTM1
265	5	Audiology and Speech Pathology Clinic	CAS16	EXAU1
265	5	Audiology and Speech Pathology Clinic	EXOS1	EXOS1
265	5	Audiology and Speech Pathology Clinic	EXVE1	EXVE1
265	5	Audiology and Speech Pathology Clinic	HARF1	HARF1
265	5	Audiology and Speech Pathology Clinic	OPAE2	OPAE2
265	5	Audiology and Speech Pathology Clinic	OPMH1	OPMH1
265	5	Audiology and Speech Pathology Clinic	PEHS4	PEHS4
265	5	Audiology and Speech Pathology Clinic	SRSE1	SRSE1
265	5	Audiology and Speech Pathology Clinic	TLTU1	TLTU1
265	6	Dental Clinic	CDS03	DNXS1
265	6	Dental Clinic	CDS11	DNTG1
265	6	Dental Clinic	CDS51	DNPL1
265	6	Dental Clinic	CDS95	MECH1
265	6	Dental Clinic	LCSL2	LCSL2
265	6	Dental Clinic	SC471	LCCL1
265	6	Dental Clinic	SRE01	SRE01
265	6	Dental Clinic	SV422	OFDC2
265	6	Dental Clinic	TLTU1	TLTU1
265	6	Dental Clinic	WRTM1	WRTM1
265	7	Eye Clinic	CEY91	EYFD1
265	7	Eye Clinic	EYOT2	EYOT2
265	7	Eye Clinic	EYOT4	EYOT4
265	7	Eye Clinic	EYVF1	EYVF1
265	7	Eye Clinic	EYVS1	EYVS1
265	7	Eye Clinic	SB002	WRC03
265	7	Eye Clinic	SS205	OFA09
265	7	Eye Clinic	WRTM1	WRTM1
265	8	Mental Health Clinic	OCM81	OPMH3
265	8	Mental Health Clinic	OFDC1	OFDC1
265	8	Mental Health Clinic	OPMH1	OPMH1
265	8	Mental Health Clinic	SV648	SRS01
265	8	Mental Health Clinic	WRTM1	WRTM1
265	9	Multi-Specialty Clinic	CCD31	OPTM1
265	9	Multi-Specialty Clinic	CPR17	OPCR1
265	9	Multi-Specialty Clinic	EXPA1	EXPA1
265	9	Multi-Specialty Clinic	OCB41	EXP01
265	9	Multi-Specialty Clinic	PEHW1	PEHW1
265	9	Multi-Specialty Clinic	SC066	PEHW2
265	9	Multi-Specialty Clinic	SV422	OFDC2
265	9	Multi-Specialty Clinic	TLTB1	TLTB1
265	9	Multi-Specialty Clinic	TRPR1	TRPR1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	CT232	PTEA1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	PTTC1	PTTC1
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SB138	DR001
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SRE01	SRE01
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	SS205	OFA09
265	10	Physical Medicine and Rehabilitation (PM&R) Clinic	TLTU1	TLTU1
265	11	Prosthetics and Sensory Aids Clinic	MRPA1	MRPA1
265	11	Prosthetics and Sensory Aids Clinic	SB002	WRC03
265	11	Prosthetics and Sensory Aids Clinic	SRCS1	SRCS1
265	11	Prosthetics and Sensory Aids Clinic	SS219	OFA03
265	12	Home Based Primary Care	SRE01	SRE01
265	12	Home Based Primary Care	WRTM1	WRTM1
265	13	Radiology Service	CRT21	XDUS1
265	13	Radiology Service	CRT82	XVC01
265	13	Radiology Service	OFDR1	OFDR1
265	13	Radiology Service	SB003	WRC01
265	13	Radiology Service	SB138	DR001
265	13	Radiology Service	SS218	OFA07
265	13	Radiology Service	TLTU1	TLTU1
265	13	Radiology Service	XDBD1	XDBD1
265	13	Radiology Service	XDM01	XDM01
265	13	Radiology Service	XDR01	XDR01
